,Name,Identity,Alignment,Gender,Status,Year
7220,Jay Littlebear,,Good,Male,Living,
7221,Jazinda Kl'rt-Spawn (Earth-616),Secret,Good,Female,Living,2007.0
7222,Jean Bradley (Earth-616),Public,Neutral,Female,Living,2005.0
7223,Jean Carson (Earth-616),Public,Good,Female,Living,1942.0
7224,Jean Claude Pennysworth (Earth-616),Public,Bad,Male,Living,1974.0
7225,Jean DeWolff (Earth-616),Public,Good,Female,Deceased,1976.0
7226,Jean DeZoan (Earth-616),,Bad,Male,Living,1993.0
7227,Jean Grey (Doppelganger) (Earth-616),Secret,Bad,Female,Living,1992.0
7228,Jean Grey (Earth-616),Public,Good,Female,Deceased,1963.0
7229,Jean Grey (Lady Grey) (Earth-616),Secret,Bad,Female,Deceased,1979.0
7230,Jean Grey (Skrull) (Earth-616),Secret,Bad,Female,Deceased,2008.0
7231,Jean-Claude Lauziere (Earth-616),Public,Neutral,Male,Living,2004.0
7232,Jean-Luc LeBeau (Earth-616),Secret,Neutral,Male,Living,1993.0
7233,Jean-Paul Beaubier (Earth-616),Secret,Good,Male,Living,1979.0
7234,Jean-Pierre Beaubier (Earth-616),Secret,Bad,Male,Living,2001.0
7235,Jeanie (Earth-616),Public,Neutral,Female,Living,2011.0
7236,Jeanne (Earth-616),,,Female,Living,1963.0
7237,Jeanne Chretien (Earth-616),Secret,Neutral,Female,Living,1985.0
7238,Jeanne Foucault (Earth-616),Secret,Good,Female,Living,2010.0
7239,Jeanne-Marie Beaubier (Earth-616),Secret,Good,Female,Living,1979.0
7240,Jeannette Voleroux (Earth-616),Secret,Bad,Female,Living,1994.0
7241,Jeannie Martin (Earth-616),Public,,Female,Deceased,2006.0
7242,Jeannine O'Connell (Earth-616),Public,Good,Female,Living,1979.0
7243,Jeb Lee (Earth-616),Secret,Bad,Male,Living,2010.0
7244,Jebediah Fate (Earth-616),Secret,,Male,Living,1975.0
7245,Jebediah Guthrie (Earth-616),Secret,Good,Male,Living,1984.0
7246,Jebediah Young (Earth-616),Public,Bad,Male,Living,2008.0
7247,Jed Sirrah (Earth-616),Public,Bad,Male,Deceased,1940.0
7248,Jeeper (Earth-616),Secret,Bad,,Living,1943.0
7249,Jeesala (Earth-616),No Dual,,Female,Living,1975.0
7250,Jeff Brown (Earth-616),Public,Neutral,Male,Living,2007.0
7251,Jeff Cochren (Earth-616),,Good,Male,Deceased,1975.0
7252,Jeff Colt (Earth-616),,Good,Male,Living,1979.0
7253,Jeff Dix (Earth-616),Public,Good,Male,Living,1942.0
7254,Jeff Graves (Earth-616),Public,Good,Male,Living,1940.0
7255,Jeff Hagees (Earth-616),Secret,Bad,Male,Deceased,1991.0
7256,Jeff Jordan (Earth-616),Secret,Good,Male,Living,1943.0
7257,Jeff Kaplan (Earth-616),Public,Good,Male,Living,2005.0
7258,Jeff Knudsen (Earth-616),Public,Neutral,Male,Living,2006.0
7259,Jeff Turner (Earth-616),No Dual,Good,Male,Living,1975.0
7260,Jeff Wilde (Earth-616),Secret,Bad,Male,Deceased,1989.0
7261,Jeff and Jock Blintz (Earth-616),Public,Bad,Male,Living,1945.0
7262,Jefferson Archer (Earth-616),Secret,Bad,Male,Living,1983.0
7263,Jefferson Bolt (Earth-616),Public,Neutral,Male,Deceased,1972.0
7264,Jefferson Chambers (Earth-616),,,Male,Living,2012.0
7265,Jefferson Jamison (Earth-616),Secret,Good,Male,Deceased,2003.0
7266,Jefferson Reed (Earth-616),Secret,Good,Male,Living,
7267,Jeffrey Fischer (Earth-616),Public,Good,Male,Living,2012.0
7268,Jeffrey Garrett (Earth-616),Secret,,Male,Deceased,2003.0
7269,Jeffrey Haight (Earth-616),Public,Neutral,Male,Living,
7270,Jeffrey Holloway (Earth-616),Public,Bad,Male,Living,2002.0
7271,Jeffrey Mace (Earth-616),Secret,Good,Male,Deceased,1940.0
7272,Jeffrey Parks (Earth-616),No Dual,Good,Male,Living,1976.0
7273,Jeffrey Piper (Earth-616),Public,,Male,Living,1997.0
7274,Jeffrey Winstone (Earth-616),Secret,Good,Male,Deceased,2010.0
7275,Jellim Yussaf (Earth-616),,Bad,Male,Living,1983.0
7276,Jelly Men (Earth-616),,Bad,,Deceased,1942.0
7277,Jemail Karami (Earth-616),,Bad,Male,Living,1985.0
7278,Jemiah (Earth-616),Secret,Neutral,Male,Living,1977.0
7279,Jemima Catmint (Earth-616),Public,Good,Female,Living,2005.0
7280,Jen Baker (Earth-616),Public,Neutral,Male,Living,2003.0
7281,Jenna (Earth-616),No Dual,Neutral,Female,Living,1971.0
7282,Jenna Carlisle (Earth-616),Public,,Female,Living,1999.0
7283,Jenna Cole (Earth-616),Public,Good,Female,Living,2009.0
7284,Jenna Taylor (Earth-616),Public,,Female,Living,1984.0
7285,Jenni Pate (Earth-616),Secret,Bad,Female,Deceased,2009.0
7286,Jennifer Burke (Earth-616),,,Female,Living,1994.0
7287,Jennifer Glatzer (Earth-616),Public,Bad,Female,Living,1973.0
7288,Jennifer Grimaldi (Earth-616),Public,Good,Female,Living,2011.0
7289,Jennifer Hardesty (Earth-616),Public,Good,Female,Living,2001.0
7290,Jennifer Hardy (Earth-616),,Good,Female,Deceased,2006.0
7291,Jennifer Kale (Earth-616),Secret,Good,Female,Deceased,1972.0
7292,Jennifer Leigh (Earth-616),No Dual,Neutral,Female,Living,2004.0
7293,Jennifer Monroe (Earth-616),Secret,Good,Female,Deceased,2011.0
7294,Jennifer Nyles (Earth-616),Public,Neutral,Female,Living,1991.0
7295,Jennifer Ransome (Earth-616),Public,Good,Female,Living,1988.0
7296,Jennifer Royce (Earth-616),Public,Good,Female,Living,1979.0
7297,Jennifer Stavros (Earth-616),Secret,Neutral,Female,Deceased,1984.0
7298,Jennifer Stewart (Earth-616),Secret,Neutral,Female,Living,1995.0
7299,Jennifer Takeda (Earth-616),Public,Good,Female,Living,2010.0
7300,Jennifer Walters (Amazon) (Earth-616),Secret,Bad,Female,Living,1998.0
7301,Jennifer Walters (Earth-616),Public,Good,Female,Living,1980.0
7302,Jennifer Walters (Heroes Reborn) (Earth-616),Public,Good,Female,Living,1996.0
7303,Jenny (Dead Girl) (Earth-616),Public,Neutral,Female,Living,2003.0
7304,Jenny (Donkey) (Earth-616),Public,Good,Female,Living,1949.0
7305,Jenny (Earth-616),Public,Neutral,Female,Living,1995.0
7306,Jenny (Reporter) (Earth-616),No Dual,Neutral,Female,Living,1998.0
7307,Jenny Keaton (Earth-616),Public,Good,Female,Living,2009.0
7308,Jentorra (Earth-616),Public,Good,Female,Living,2010.0
7309,Jeremiah (Earth-616),Secret,Bad,Male,Living,1975.0
7310,Jeremiah Muldoon (Earth-616),Secret,Good,Male,Deceased,2006.0
7311,Jeremy (Mutant) (Earth-616),Public,Neutral,Male,Living,2003.0
7312,Jeremy Briggs (Earth-616),Public,Bad,Male,Deceased,2011.0
7313,Jeremy Clarke (Earth-616),No Dual,Bad,Male,Deceased,1990.0
7314,Jeremy Logan (Earth-616),,,Male,Living,1968.0
7315,Jeremy Markley (Earth-616),Public,Good,Male,Living,2003.0
7316,Jeremy Mchele (Earth-616),Public,Good,Male,Living,1991.0
7317,Jeremy Stevens (Earth-616),Secret,Bad,Male,Living,1991.0
7318,Jeremy Swimming-Bear (Earth-616),Public,Bad,Male,Living,1991.0
7319,Jeremy Wilson (Earth-616),,Neutral,Male,Living,1989.0
7320,Jergal Zadh (Earth-616),,Bad,Male,Living,1983.0
7321,Jericho Drumm (Earth-616),Public,Good,Male,Deceased,1973.0
7322,Jerold Morgan (Earth-616),No Dual,Bad,Male,Living,1958.0
7323,Jerome Beechman (Earth-616),Public,Bad,Male,Living,1973.0
7324,Jerome Hamilton (Battleaxe) (Earth-616),Secret,,Male,Living,1989.0
7325,Jerome Hamilton (Scientist) (Earth-616),No Dual,,Male,Deceased,1967.0
7326,Jerome Jaxon (Earth-616),Secret,Bad,Male,Deceased,1983.0
7327,Jerome Johnson (Earth-616),Secret,,Male,Living,1986.0
7328,Jerome Lenz (Earth-616),Public,Bad,Male,Living,1951.0
7329,Jerome Whale (Earth-616),,Bad,Male,Living,1967.0
7330,Jerry Alton (Earth-616),Public,Good,Male,Living,1940.0
7331,Jerry Arnold (Earth-5106),Public,Good,Male,Living,1952.0
7332,Jerry Brown (Earth-616),No Dual,Neutral,Male,Living,1976.0
7333,Jerry Carstairs (Earth-616),Secret,Good,Male,Living,1941.0
7334,Jerry Dash (Earth-616),Public,Good,Male,Living,1942.0
7335,Jerry Fortunov (Earth-616),,Good,Male,Deceased,1982.0
7336,Jerry Franklin (Earth-616),Public,,Male,Living,1999.0
7337,Jerry Halliwell (Earth-616),,Good,Male,Living,2004.0
7338,Jerry Hunt (Earth-616),Secret,Good,Male,Living,1978.0
7339,Jerry Hunter (Earth-616),Public,Good,Male,Living,1941.0
7340,Jerry Larkin (Earth-616),No Dual,Good,Male,Deceased,1969.0
7341,Jerry Malcom (Earth-616),Public,Neutral,Male,Living,1948.0
7342,Jerry Moulinski (Earth-616),Public,Bad,Male,Living,1977.0
7343,Jerry Sledge (Earth-616),Secret,Good,Male,Living,2008.0
7344,Jerry Ward (Earth-616),No Dual,Neutral,Male,Living,2009.0
7345,Jerry Weiderman (Earth-616),,Bad,Male,Living,1990.0
7346,Jerry Westman (Earth-616),,,Male,Living,1970.0
7347,Jeryn Hogarth (Earth-616),Public,Good,Male,Living,1977.0
7348,Jess Duncan (Earth-616),,,Male,Living,1975.0
7349,Jess Harrison (Earth-616),Secret,Neutral,Female,Living,1988.0
7350,Jess Patton (Earth-616),No Dual,,Female,Deceased,2001.0
7351,Jess Wayne (Earth-616),Public,Good,Male,Living,1957.0
7352,Jess\u00e1n Hoan (Earth-616),Secret,Good,Female,Living,1988.0
7353,Jesse Aaronson (Earth-616),Secret,Good,Male,Deceased,1998.0
7354,Jesse Black Crow (Earth-616),Secret,Good,Male,Living,1984.0
7355,Jesse Johns (Earth-616),Public,,Male,Living,1984.0
7356,Jesse Metuchen (Earth-616),Secret,Good,Male,Living,2002.0
7357,Jesse Thompson (Earth-616),No Dual,Neutral,Female,Living,1997.0
7358,Jessica Carradine (Earth-616),Public,Good,Female,Living,1996.0
7359,Jessica Drew (Earth-616),Secret,Good,Female,Living,1977.0
7360,Jessica Hobbs (Earth-616),Public,Good,Female,Living,1943.0
7361,Jessica Jones (Earth-616),No Dual,Good,Female,Living,1963.0
7362,Jessica Jones (Skrull) (Earth-616),Secret,Bad,Female,Deceased,2008.0
7363,Jessica Vale (Earth-616),Secret,Good,Female,Living,2004.0
7364,Jessie (Sentinel) (Earth-616),Public,Good,Female,Living,2003.0
7365,Jessie Drake (Earth-616),,,Female,Living,1994.0
7366,Jester II (Earth-616),Secret,Bad,Male,Living,1948.0
7367,Jester IV (Earth-616),Public,Neutral,Male,Living,1984.0
7368,Jesus Badalemente (Earth-616),,Good,Male,Living,1990.0
7369,Jesus Suarez (Earth-616),Secret,,Male,Living,1990.0
7370,Jet (WIldboys) (Earth-616),Secret,Bad,Male,Living,1988.0
7371,Jet Zola (Earth-616),Secret,Neutral,Female,Living,2013.0
7372,Jet-Black (Rising Sons) (Earth-616),Secret,Bad,Male,Living,1999.0
7373,Jeter Kan Toon (Earth-616),,Good,Male,Living,1992.0
7374,Jethro Prufrock (Earth-616),Public,Bad,Male,Deceased,1990.0
7375,Jia Jing (Earth-616),Public,Good,Female,Living,2012.0
7376,Jian (Earth-616),No Dual,Good,Male,Living,2010.0
7377,Jiang (Earth-616),Public,,Male,Living,2008.0
7378,Jianjun (Earth-616),,Good,Male,Living,2009.0
7379,Jifjoc (Earth-616),Public,,Male,Living,2008.0
7380,Jigsaw Monster (Earth-616),,Bad,,Deceased,1974.0
7381,Jill (Mutant) (Earth-616),Secret,Neutral,Female,Deceased,1983.0
7382,Jill Harper (Earth-616),,Good,Female,Living,2011.0
7383,Jill Hepburn (Earth-616),,Good,Female,Living,2010.0
7384,Jill Jerold (Earth-616),Public,,Female,Living,1966.0
7385,Jill Kincaid (Earth-616),,,Female,Living,2005.0
7386,Jill Stacy (Earth-616),Public,Neutral,Female,Living,1997.0
7387,Jill Stevens (Earth-616),Public,Good,Female,Living,1980.0
7388,Jillian (Earth-616),Secret,Bad,Female,Living,2003.0
7389,Jillian Woods (Earth-616),Secret,Good,Female,Living,1993.0
7390,Jim (A.I.M.) (Earth-616),Secret,Bad,Male,Living,
7391,Jim (Earth-616),,,Male,Living,1972.0
7392,Jim (Security Guard) (Earth-616),Public,,Male,Living,1963.0
7393,Jim Arsdale (Earth-616),No Dual,,Male,Deceased,1973.0
7394,Jim Baker (Earth-616),Public,Good,Male,Living,1965.0
7395,Jim Cunningham (Earth-616),Public,Good,Male,Living,
7396,Jim Dworman (Earth-616),Public,,Male,Living,1990.0
7397,Jim Evans (Earth-616),Secret,Bad,Male,Living,1967.0
7398,Jim Gardley (Earth-616),Secret,Good,Male,Living,1939.0
7399,Jim Langdon (Earth-616),Public,Neutral,Male,Living,1944.0
7400,Jim Lathrop (Earth-616),Public,Good,Male,Living,1948.0
7401,Jim Morita (Earth-616),,,Male,Living,1967.0
7402,Jim Mulligan (Earth-616),,,Male,Deceased,2004.0
7403,Jim Peterson (Earth-616),Public,Bad,Male,Living,
7404,Jim Redfield (Earth-616),Public,,Male,Living,1994.0
7405,Jim Sharp (Earth-616),Public,Bad,Male,Living,1991.0
7406,Jim Taylor (Earth-616),,Good,Male,Living,1940.0
7407,Jim Torrence (Earth-616),Secret,Bad,Male,Living,1948.0
7408,Jim Washington (Earth-1610),Public,Bad,Male,Deceased,2001.0
7409,Jim Young (Earth-616),,Good,Male,Living,1994.0
7410,Jimaine Szardos (Earth-616),Secret,Good,Female,Living,1976.0
7411,Jimmy (Broxton) (Earth-616),Public,Good,Male,Living,2010.0
7412,Jimmy Crain (Earth-616),Public,Bad,Male,Deceased,1942.0
7413,Jimmy Crawley (Earth-616),Public,Bad,Male,Living,1980.0
7414,Jimmy Everett (Earth-616),,Good,Male,Living,
7415,Jimmy Mulligan (Earth-616),,,Male,Living,1995.0
7416,Jimmy Rogers (Earth-616),Public,Good,Male,Living,1951.0
7417,Jin (Habit Heroes) (Earth-616),Secret,Good,Female,Living,
7418,Jin Lee (Earth-616),Secret,Good,Female,Living,2012.0
7419,Jinin (Earth-616),Secret,Good,Female,Living,
7420,Jinku (Earth-616),Secret,Bad,Male,Living,1964.0
7421,Jinni (Earth-616),,Bad,Male,Living,1967.0
7422,Jinx (NYPD) (Earth-616),,,Male,Living,2003.0
7423,Jinx (Theodore) (Earth-616),,,Male,Living,1985.0
7424,Jiru (Earth-616),Public,,Male,Living,1978.0
7425,Jo (Morlock) (Earth-616),Secret,Neutral,Female,Living,1984.0
7426,Jo (Mutant) (Earth-616),Public,Good,Female,Living,2003.0
7427,Jo Beth (Earth-616),,,Female,Living,1992.0
7428,Joan Eaton (Earth-616),Secret,Good,Female,Living,2000.0
7429,Joan Jameson (Earth-616),,Neutral,Female,Living,2003.0
7430,Joan Madrox (Earth-616),Secret,Good,Female,Deceased,1975.0
7431,Joan Winters (Earth-616),Public,Good,Female,Living,1940.0
7432,Joan the Mouse (Earth-616),,Good,Female,Living,2000.0
7433,Joanie (LMD) (Earth-616),No Dual,Bad,Female,Living,
7434,Joanna Blanding (Earth-616),Public,Good,Female,Deceased,1997.0
7435,Joanna Cargill (Earth-616),Secret,Good,Female,Living,1986.0
7436,Joanna Nivena (Earth-616),Public,Good,Female,Living,1989.0
7437,Joanne Beaubier (Earth-616),Public,Neutral,Female,Deceased,1992.0
7438,Joanne Lucas (Earth-616),No Dual,Neutral,Female,Living,2009.0
7439,Joanne Tumolo (Earth-616),Secret,Good,Female,Living,1972.0
7440,Joaquim Robichaux (Earth-616),Secret,Good,Male,Living,2006.0
7441,Joaquin Pennysworth (Earth-616),Secret,Good,Male,Living,2008.0
7442,Job Burke (Earth-616),No Dual,,Male,Living,1997.0
7443,Jobeth Tucker (Earth-616),Public,Good,Female,Living,1987.0
7444,Jocasta (Earth-616),No Dual,Good,Female,Living,1977.0
7445,Jocasta Frost (Earth-616),Public,Neutral,Female,Living,2002.0
7446,Jock Forrester (Earth-616),Public,,Male,Deceased,1981.0
7447,Jocko (Earth-616),,Bad,Male,Living,1991.0
7448,Jodi Furman (Earth-616),Secret,Good,Female,Living,1992.0
7449,Jody Choate (Earth-616),No Dual,Bad,Male,Deceased,1988.0
7450,Jody Putt (Earth-616),Secret,Bad,Male,Deceased,1989.0
7451,Jodyquiel (Earth-616),Secret,Good,Male,Living,
7452,Joe (Cameraman) (Earth-616),Public,,Male,Living,1965.0
7453,Joe (Earth-616),,,Male,Living,1967.0
7454,Joe (NYPD) (Earth-616),,,Male,Living,1963.0
7455,Joe (National Force) (Earth-616),Secret,Bad,Male,Deceased,2007.0
7456,Joe (Pilot) (Earth-616),,,Male,Living,1965.0
7457,Joe Atlantis (Earth-616),Secret,Good,Male,Living,2006.0
7458,Joe Bugs (Earth-616),Secret,Neutral,Male,Deceased,
7459,Joe Carson (Earth-616),,Bad,Male,Deceased,1985.0
7460,Joe Clanton (Earth-616),Secret,Bad,Male,Living,1966.0
7461,Joe Cooke (Earth-616),Public,Bad,Male,Living,1962.0
7462,Joe Cord (Earth-616),Public,,Male,Deceased,1974.0
7463,Joe Dix (Earth-616),Public,,Male,Living,1942.0
7464,Joe Emberlin (Earth-616),,Bad,Male,Living,1992.0
7465,Joe Grupper (Earth-616),Public,Bad,Male,Deceased,1942.0
7466,Joe Karnelli (Earth-616),Public,Bad,Male,Living,2010.0
7467,Joe Mallon (Earth-616),Public,Neutral,Male,Living,1948.0
7468,Joe Marone (Earth-616),Public,Bad,Male,Living,1942.0
7469,Joe Morita (Earth-616),,,Male,Living,1968.0
7470,Joe Robards (Earth-616),,Neutral,Male,Living,2013.0
7471,Joe Scarpone (Earth-616),Public,Bad,Male,Deceased,1943.0
7472,Joe Self (Earth-616),Secret,Bad,Male,Living,2005.0
7473,Joe Spencer (Earth-616),,,Male,Living,1999.0
7474,Joel Drake (Earth-616),Secret,,Male,Living,1984.0
7475,Joel Flood (Earth-616),No Dual,,Male,Deceased,2005.0
7476,Joel Haines (Earth-616),,,Male,Living,2002.0
7477,Joel Tanner (Earth-616),Public,Good,Male,Deceased,1975.0
7478,Joel Williams (Earth-616),Public,Good,Male,Living,1940.0
7479,Joelle (Earth-616),Secret,Good,Female,Deceased,2012.0
7480,Joelle Guthrie (Earth-616),Public,Neutral,Female,Living,1984.0
7481,Joey (Morlock) (Earth-616),,Neutral,Male,Living,1991.0
7482,Joey (San Francisco) (Earth-616),Public,Good,Male,Living,1971.0
7483,Joey Andrews (Earth-616),,Bad,Male,Living,1982.0
7484,Joey Burnett (Earth-616),Public,Good,Male,Living,1978.0
7485,Joey Cascio (Earth-616),Public,Good,Male,Deceased,2003.0
7486,Joey Chambers (Earth-616),Public,Neutral,Male,Deceased,2004.0
7487,Joey Eliot (Earth-616),Public,Neutral,Male,Living,2006.0
7488,Joey Farrell (Earth-616),,Bad,Male,Living,1991.0
7489,Joey Milton (Earth-616),Public,Neutral,Male,Living,1948.0
7490,Joey V. (Earth-616),Public,,Male,Living,2006.0
7491,Johan Schumann (Earth-616),Secret,Good,Male,Living,2004.0
7492,Johann (Baran) (Earth-616),Public,,Male,Living,1989.0
7493,Johann (Earth-616),Public,,Male,Living,2002.0
7494,Johann Bessler (Earth-616),Secret,Bad,Male,Living,1993.0
7495,Johann Fennhoff (Earth-616),Public,Bad,Male,Living,1968.0
7496,Johann Goldstein (Earth-616),,,Male,Living,1976.0
7497,Johann Shmidt (Clone) (Earth-616),Public,Bad,Male,Living,2012.0
7498,Johann Shmidt (Earth-616),Public,Bad,Male,Deceased,1941.0
7499,Johann Shmidt (Heroes Reborn) (Earth-616),,Bad,Male,Living,1996.0
7500,Johannes Haff (Earth-616),Secret,Bad,Male,Living,1988.0
7501,John (Mutant) (Earth-616),Public,,Male,Deceased,2001.0
7502,John Adams (Earth-616),Public,Good,Male,Living,2009.0
7503,John Adams (WWII US envoy) (Earth-616),Public,Good,Male,Living,1943.0
7504,John Allen Adams (Earth-616),,Bad,Male,Living,2009.0
7505,John Aman (Earth-616),Secret,Good,Male,Deceased,2007.0
7506,John Anderson (Earth-616),Public,Good,Male,Living,2003.0
7507,John Anvil (Earth-616),Public,Bad,Male,Deceased,1974.0
7508,John Barnes (Earth-616),Public,Good,Male,Deceased,2009.0
7509,John Barnes (Heroes Reborn) (Earth-616),Public,Bad,Male,Living,1996.0
7510,John Blandings (Earth-616),,Good,,Living,1962.0
7511,John Borden (Earth-616),Secret,Bad,Male,Living,1942.0
7512,John Braddock (Earth-616),,,Male,Living,2000.0
7513,John Bronson (Earth-616),,Good,Male,Living,1966.0
7514,John Buscema (Earth-616),Public,Neutral,Male,Living,1968.0
7515,John Carik (Earth-616),Public,Good,Male,Living,1994.0
7516,John Cereus (Earth-616),Public,Bad,Male,Living,1990.0
7517,John Cheever (Earth-616),,Neutral,Male,Living,1978.0
7518,John Clayton (Earth-616),Public,Good,Male,Living,1977.0
7519,John Crafton (Earth-616),No Dual,Bad,Male,Deceased,1939.0
7520,John Crichton (Earth-616),,,Male,Living,2005.0
7521,John Crutherss (Earth-616),Public,Bad,Male,Deceased,1941.0
7522,John D. Armbruster (Earth-616),Public,Good,Male,Living,1973.0
7523,John Daltry (Earth-616),,Good,Male,Living,1980.0
7524,John Dancer (Earth-616),Public,Good,Male,Living,1986.0
7525,John Dare (Earth-616),Public,,Male,Living,1995.0
7526,John Dark (Earth-616),Public,Bad,Male,Deceased,1951.0
7527,John Diamond (Earth-616),Public,,Male,Living,1979.0
7528,John Dillon (Earth-616),No Dual,Bad,Male,Deceased,1939.0
7529,John Dolan (Earth-616),Public,Neutral,Male,Living,1949.0
7530,John Drake (Earth-616),No Dual,Neutral,Male,Living,1946.0
7531,John Eden (Earth-616),No Dual,Good,Male,Living,
7532,John Edgar Hoover (Earth-616),Public,Neutral,Male,Living,1940.0
7533,John Ehrmann (Earth-616),Public,Good,Male,Living,1980.0
7534,John F. Kennedy (Earth-616),No Dual,Good,Male,Deceased,1963.0
7535,John Falsworth (Earth-616),Secret,Bad,Male,Deceased,1976.0
7536,John Gamelin (Earth-616),Public,,Male,Living,1979.0
7537,John Gideon (Earth-616),,Bad,Male,Deceased,1996.0
7538,John Grey (Earth-616),Public,Good,Male,Deceased,1964.0
7539,John Greycrow (Earth-616),Secret,Neutral,Male,Living,1986.0
7540,John H. Holliday (Earth-616),Public,Bad,Male,Living,1965.0
7541,John Hancock (Earth-616),Public,Good,Male,Deceased,2009.0
7542,John Harriman (Earth-616),No Dual,Bad,Male,Living,1946.0
7543,John Harrington (Earth-616),Public,Bad,Male,Living,1949.0
7544,John Harris (Earth-616),Public,Neutral,Male,Living,1948.0
7545,John Hashimoto (Earth-616),Secret,Good,Male,Living,2008.0
7546,John Horton (Earth-616),Public,Bad,Male,Living,1972.0
7547,"John Howlett, Jr. (Earth-616)",No Dual,,Male,Deceased,2001.0
7548,"John Howlett, Sr. (Earth-616)",No Dual,Good,Male,Deceased,2001.0
7549,John J. Curtis (Earth-616),No Dual,Neutral,Male,Living,1947.0
7550,John Jacob Gilligan (Earth-616),Secret,Good,Male,Living,1948.0
7551,John Jonah Jameson (Earth-616),No Dual,Neutral,Male,Living,1963.0
7552,John Jonah Jameson III (Earth-616),No Dual,Good,Male,Living,1963.0
7553,"John Jonah Jameson, Sr. (Earth-616)",No Dual,Good,Male,Living,2009.0
7554,John Jones (Earth-616),Secret,Neutral,Male,Deceased,2001.0
7555,John Joseph Maguire (Earth-616),Public,Neutral,Male,Living,2002.0
7556,John Judson (Earth-616),Public,Bad,Male,Living,1980.0
7557,John Kelly (Earth-616),Secret,Good,Male,Deceased,1990.0
7558,John Kesler (Earth-616),,Bad,Male,Living,2006.0
7559,John King (Earth-616),Public,Bad,Male,Living,2002.0
7560,John Kowalski (Earth-616),Secret,,Male,Living,1974.0
7561,John Ladue (Earth-616),Public,Bad,Male,Deceased,2007.0
7562,John Lennon (Skrull) (Earth-616),Secret,Good,Male,Deceased,2007.0
